Elapsed Time, AVG Throughput, AVG Queue Size, AVG Waiting Time, AVG Service Time, AVG Response Time, AVG SET Response Time, AVG GET Response Time, AVG MULTI-GET Response Time, #SETS, #GETS, #MULTIGETS, GET MissRatio, MULTI-GET MissRatio, AVG MULTI-GET Size
 5.00, 2766, 55, 19.873797, 2.577542, 22.537654, 22.537654, 0.000000, 0.000000, 13831, 0, 0, 0.00, 0.00, 0
10.00, 4230, 52, 12.191632, 1.757065, 13.993849, 13.993849, 0.000000, 0.000000, 21151, 0, 0, 0.00, 0.00, 0
15.00, 4178, 51, 12.268151, 1.781805, 14.098297, 14.098297, 0.000000, 0.000000, 20891, 0, 0, 0.00, 0.00, 0
20.00, 4173, 51, 12.216915, 1.776893, 14.051420, 14.051420, 0.000000, 0.000000, 20868, 0, 0, 0.00, 0.00, 0
25.00, 4219, 52, 12.172539, 1.755526, 13.980158, 13.980158, 0.000000, 0.000000, 21097, 0, 0, 0.00, 0.00, 0
30.00, 4112, 52, 12.570622, 1.810241, 14.433677, 14.433677, 0.000000, 0.000000, 20561, 0, 0, 0.00, 0.00, 0
35.00, 4265, 51, 11.908923, 1.738986, 13.703996, 13.703996, 0.000000, 0.000000, 21325, 0, 0, 0.00, 0.00, 0
40.00, 4251, 51, 11.994352, 1.740147, 13.783888, 13.783888, 0.000000, 0.000000, 21259, 0, 0, 0.00, 0.00, 0
45.00, 4255, 52, 12.056088, 1.742775, 13.858233, 13.858233, 0.000000, 0.000000, 21277, 0, 0, 0.00, 0.00, 0
50.00, 4158, 52, 12.531621, 1.780690, 14.364188, 14.364188, 0.000000, 0.000000, 20790, 0, 0, 0.00, 0.00, 0
55.00, 4251, 51, 12.090392, 1.741188, 13.884404, 13.884404, 0.000000, 0.000000, 21257, 0, 0, 0.00, 0.00, 0
60.00, 3987, 53, 13.163791, 1.871425, 15.090288, 15.090288, 0.000000, 0.000000, 19935, 0, 0, 0.00, 0.00, 0
65.00, 4160, 52, 12.423371, 1.781382, 14.264538, 14.264538, 0.000000, 0.000000, 20803, 0, 0, 0.00, 0.00, 0
70.00, 4142, 50, 12.310932, 1.780840, 14.153584, 14.153584, 0.000000, 0.000000, 20712, 0, 0, 0.00, 0.00, 0
70.00, 93, 26, 7.589097, 2.071267, 9.707753, 9.707753, 0.000000, 0.000000, 465, 0, 0, 0.00, 0.00, 0
Interval, Responses
164.2, 1
164.3, 0
164.4, 0
164.5, 0
164.6, 0
164.7, 0
164.8, 0
164.9, 0
165.0, 1
165.1, 0
165.2, 0
165.3, 0
165.4, 0
165.5, 0
165.6, 0
165.7, 0
165.8, 0
165.9, 0
166.0, 0
166.1, 0
166.2, 1
166.3, 0
166.4, 0
166.5, 0
166.6, 0
166.7, 0
166.8, 0
166.9, 0
167.0, 0
167.1, 0
167.2, 0
167.3, 0
167.4, 0
167.5, 0
167.6, 0
167.7, 0
167.8, 0
167.9, 0
168.0, 0
168.1, 0
168.2, 0
168.3, 0
168.4, 0
168.5, 0
168.6, 0
168.7, 0
168.8, 0
168.9, 0
169.0, 0
169.1, 0
169.2, 0
169.3, 0
169.4, 0
169.5, 0
169.6, 0
169.7, 0
169.8, 0
169.9, 2
170.0, 0
170.1, 0
170.2, 0
170.3, 0
170.4, 0
170.5, 0
170.6, 0
170.7, 0
170.8, 0
170.9, 0
171.0, 0
171.1, 0
171.2, 0
171.3, 0
171.4, 0
171.5, 0
171.6, 0
171.7, 0
171.8, 0
171.9, 0
172.0, 0
172.1, 0
172.2, 0
172.3, 0
172.4, 0
172.5, 1
172.6, 0
172.7, 0
172.8, 0
172.9, 1
173.0, 0
173.1, 0
173.2, 0
173.3, 0
173.4, 0
173.5, 0
173.6, 0
173.7, 0
173.8, 0
173.9, 1
174.0, 0
174.1, 2
174.2, 1
174.3, 0
174.4, 1
174.5, 1
174.6, 0
174.7, 0
174.8, 0
174.9, 0
175.0, 0
175.1, 0
175.2, 0
175.3, 0
175.4, 0
175.5, 0
175.6, 1
175.7, 0
175.8, 0
175.9, 0
176.0, 0
176.1, 0
176.2, 0
176.3, 0
176.4, 0
176.5, 0
176.6, 0
176.7, 0
176.8, 1
176.9, 0
177.0, 0
177.1, 0
177.2, 0
177.3, 0
177.4, 0
177.5, 0
177.6, 0
177.7, 0
177.8, 0
177.9, 0
178.0, 0
178.1, 0
178.2, 0
178.3, 0
178.4, 0
178.5, 0
178.6, 0
178.7, 0
178.8, 0
178.9, 0
179.0, 0
179.1, 0
179.2, 0
179.3, 0
179.4, 0
179.5, 0
179.6, 0
179.7, 0
179.8, 0
179.9, 0
180.0, 0
180.1, 0
180.2, 0
180.3, 0
180.4, 0
180.5, 0
180.6, 0
180.7, 0
180.8, 0
180.9, 0
181.0, 0
181.1, 0
181.2, 0
181.3, 0
181.4, 0
181.5, 0
181.6, 0
181.7, 0
181.8, 0
181.9, 0
182.0, 1
182.1, 0
182.2, 0
182.3, 0
182.4, 0
182.5, 0
182.6, 0
182.7, 0
182.8, 0
182.9, 0
183.0, 0
183.1, 0
183.2, 0
183.3, 1
183.4, 0
183.5, 0
183.6, 0
183.7, 0
183.8, 0
183.9, 1
184.0, 0
184.1, 0
184.2, 0
184.3, 0
184.4, 0
184.5, 0
184.6, 0
184.7, 0
184.8, 0
184.9, 0
185.0, 0
185.1, 0
185.2, 0
185.3, 0
185.4, 0
185.5, 0
185.6, 0
185.7, 0
185.8, 0
185.9, 0
186.0, 0
186.1, 0
186.2, 0
186.3, 0
186.4, 0
186.5, 0
186.6, 0
186.7, 0
186.8, 0
186.9, 0
187.0, 0
187.1, 0
187.2, 0
187.3, 0
187.4, 0
187.5, 0
187.6, 0
187.7, 0
187.8, 0
187.9, 0
188.0, 0
188.1, 0
188.2, 1
188.3, 0
188.4, 0
188.5, 1
188.6, 0
188.7, 0
188.8, 0
188.9, 0
189.0, 0
189.1, 0
189.2, 0
189.3, 0
189.4, 0
189.5, 0
189.6, 0
189.7, 0
189.8, 0
189.9, 0
190.0, 0
190.1, 0
190.2, 1
190.3, 0
190.4, 0
190.5, 0
190.6, 0
190.7, 0
190.8, 1
190.9, 0
191.0, 0
191.1, 0
191.2, 0
191.3, 0
191.4, 0
191.5, 0
191.6, 0
191.7, 0
191.8, 0
191.9, 0
192.0, 0
192.1, 0
192.2, 0
192.3, 0
192.4, 0
192.5, 0
192.6, 0
192.7, 0
192.8, 0
192.9, 0
193.0, 0
193.1, 0
193.2, 0
193.3, 0
193.4, 0
193.5, 0
193.6, 0
193.7, 0
193.8, 0
193.9, 0
194.0, 0
194.1, 0
194.2, 0
194.3, 0
194.4, 0
194.5, 0
194.6, 0
194.7, 0
194.8, 0
194.9, 0
195.0, 0
195.1, 0
195.2, 0
195.3, 1
195.4, 0
195.5, 0
195.6, 0
195.7, 0
195.8, 0
195.9, 0
196.0, 0
196.1, 0
196.2, 0
196.3, 0
196.4, 0
196.5, 0
196.6, 0
196.7, 0
196.8, 0
196.9, 0
197.0, 0
197.1, 0
197.2, 0
197.3, 0
197.4, 0
197.5, 0
197.6, 0
197.7, 0
197.8, 0
197.9, 0
198.0, 0
198.1, 0
198.2, 0
198.3, 0
198.4, 0
198.5, 0
198.6, 0
198.7, 0
198.8, 0
198.9, 0
199.0, 0
199.1, 0
199.2, 0
199.3, 0
199.4, 0
199.5, 0
199.6, 0
199.7, 0
199.8, 0
199.9, 0
200.0, 0
200.1, 1
200.2, 2
200.3, 3
200.4, 0
200.5, 0
200.6, 0
200.7, 1
200.8, 1
200.9, 1
201.0, 0
201.1, 1
201.2, 1
201.3, 0
201.4, 0
201.5, 0
201.6, 0
201.7, 0
201.8, 0
201.9, 1
202.0, 0
202.1, 0
202.2, 0
202.3, 0
202.4, 0
202.5, 1
202.6, 1
202.7, 0
202.8, 0
202.9, 0
203.0, 0
203.1, 0
203.2, 0
203.3, 0
203.4, 0
203.5, 0
203.6, 0
203.7, 0
203.8, 0
203.9, 0
204.0, 0
204.1, 0
204.2, 0
204.3, 0
204.4, 0
204.5, 0
204.6, 0
204.7, 0
204.8, 0
204.9, 0
205.0, 0
205.1, 0
205.2, 0
205.3, 0
205.4, 0
205.5, 0
205.6, 0
205.7, 0
205.8, 0
205.9, 0
206.0, 0
206.1, 0
206.2, 0
206.3, 1
206.4, 0
206.5, 1
206.6, 0
206.7, 1
206.8, 0
206.9, 0
207.0, 1
207.1, 2
207.2, 0
207.3, 0
207.4, 1
207.5, 0
207.6, 0
207.7, 0
207.8, 0
207.9, 0
208.0, 0
208.1, 0
208.2, 0
208.3, 0
208.4, 0
208.5, 0
208.6, 0
208.7, 0
208.8, 1
208.9, 1
